DATE,WND_direction,WND_dQC,WND_type,WND_speed,WND_speedQC,SKY_ceiling,SKY_ceilingQC,SKY_ceilingDC,SKY_CAVOK,VIS_distance,VIS_distanceQC,VIS_variability,VIS_variabilityQC,AIR_temp,AIR_tempQC,DEW_temp,DEW_tempQC,SLP_pressure,SLP_pressureQC
2016-01-03 02:54:00,070,5,N,0093,5,22000,5,C,N,016093,5,N,5,+0294,5,+0222,5,+0222,5
2016-01-03 04:54:00,080,5,N,0088,5,22000,5,C,N,016093,5,N,5,+0289,5,+0228,5,+0228,5
2016-01-03 05:18:00,070,5,N,0072,5,01128,5,M,N,016093,5,N,5,+0270,5,+0230,5,+0230,5
2016-01-03 05:54:00,080,5,N,0077,5,01524,5,M,N,016093,5,N,5,+0272,5,+0228,5,+0228,5
2016-01-03 06:51:00,080,5,N,0082,5,22000,5,C,N,016093,5,N,5,+0270,5,+0230,5,+0230,5
2016-01-03 06:54:00,080,5,N,0072,5,22000,5,C,N,016093,5,N,5,+0267,5,+0228,5,+0228,5
2016-01-03 07:54:00,070,5,N,0072,5,22000,5,C,N,016093,5,N,5,+0267,5,+0228,5,+0228,5
2016-01-03 08:54:00,070,5,N,0077,5,01219,5,M,N,016093,5,N,5,+0261,5,+0217,5,+0217,5
2016-01-03 09:54:00,080,5,N,0062,5,01524,5,M,N,016093,5,N,5,+0267,5,+0211,5,+0211,5
2016-01-03 10:54:00,070,5,N,0072,5,22000,5,C,N,016093,5,N,5,+0267,5,+0217,5,+0217,5
2016-01-03 11:54:00,070,5,N,0067,5,01981,5,M,N,016093,5,N,5,+0267,5,+0217,5,+0217,5
2016-01-03 19:54:00,060,5,N,0046,5,02438,5,M,N,016093,5,N,5,+0239,5,+0211,5,+0211,5
2016-01-04 02:38:00,080,5,N,0077,5,01097,5,M,N,016093,5,N,5,+0300,5,+0210,5,+0210,5
2016-01-04 02:54:00,080,5,N,0082,5,01311,5,M,N,016093,5,N,5,+0294,5,+0211,5,+0211,5
2016-01-04 03:54:00,050,5,N,0077,5,00792,5,M,N,016093,5,N,5,+0300,5,+0222,5,+0222,5
2016-01-04 04:54:00,070,5,N,0072,5,22000,5,C,N,016093,5,N,5,+0300,5,+0217,5,+0217,5
2016-01-04 07:54:00,050,5,N,0051,5,22000,5,C,N,016093,5,N,5,+0272,5,+0222,5,+0222,5
2016-01-04 08:54:00,050,5,N,0041,5,01676,5,M,N,016093,5,N,5,+0250,5,+0228,5,+0228,5
2016-01-04 09:54:00,070,5,N,0057,5,22000,5,C,N,016093,5,N,5,+0261,5,+0233,5,+0233,5
2016-01-04 10:54:00,070,5,N,0041,5,02134,5,M,N,016093,5,N,5,+0261,5,+0233,5,+0233,5
2016-01-04 11:54:00,080,5,N,0051,5,02591,5,M,N,016093,5,N,5,+0261,5,+0233,5,+0233,5
2016-01-04 12:54:00,080,5,N,0046,5,02134,5,M,N,016093,5,N,5,+0261,5,+0228,5,+0228,5
2016-01-04 15:54:00,050,5,N,0031,5,02134,5,M,N,016093,5,N,5,+0250,5,+0222,5,+0222,5
2016-01-04 16:54:00,060,5,N,0036,5,02134,5,M,N,016093,5,N,5,+0256,5,+0222,5,+0222,5
2016-01-04 17:54:00,050,5,N,0036,5,01981,5,M,N,016093,5,N,5,+0256,5,+0222,5,+0222,5
2016-01-05 01:54:00,070,5,N,0082,5,22000,5,C,N,016093,5,N,5,+0300,5,+0217,5,+0217,5
2016-01-05 02:54:00,060,5,N,0072,5,01006,5,M,N,016093,5,N,5,+0289,5,+0222,5,+0222,5
2016-01-05 04:54:00,050,5,N,0088,5,01280,5,M,N,016093,5,N,5,+0289,5,+0228,5,+0228,5
2016-01-05 05:54:00,070,5,N,0077,5,22000,5,C,N,016093,5,N,5,+0289,5,+0222,5,+0222,5
2016-01-05 06:54:00,070,5,N,0062,5,00914,5,M,N,016093,5,N,5,+0283,5,+0228,5,+0228,5
2016-01-05 07:54:00,070,5,N,0062,5,02286,5,M,N,016093,5,N,5,+0278,5,+0228,5,+0228,5
2016-01-05 08:54:00,070,5,N,0057,5,02286,5,M,N,016093,5,N,5,+0272,5,+0228,5,+0228,5
2016-01-05 09:54:00,070,5,N,0057,5,02134,5,M,N,016093,5,N,5,+0272,5,+0233,5,+0233,5
2016-01-05 10:54:00,080,5,N,0057,5,22000,5,C,N,016093,5,N,5,+0272,5,+0228,5,+0228,5
2016-01-05 11:24:00,080,5,N,0067,5,02438,5,M,N,011265,5,N,5,+0260,5,+0230,5,+0230,5
2016-01-05 11:54:00,090,5,N,0072,5,02743,5,M,N,016093,5,N,5,+0261,5,+0228,5,+0228,5
2016-01-05 13:54:00,080,5,N,0062,5,22000,5,C,N,016093,5,N,5,+0267,5,+0233,5,+0233,5
2016-01-05 16:54:00,090,5,N,0051,5,22000,5,C,N,016093,5,N,5,+0261,5,+0228,5,+0228,5
2016-01-05 17:54:00,080,5,N,0041,5,22000,5,C,N,016093,5,N,5,+0250,5,+0222,5,+0222,5
2016-01-06 01:54:00,080,5,N,0077,5,22000,5,C,N,016093,5,N,5,+0306,5,+0228,5,+0228,5
2016-01-06 03:54:00,080,5,N,0067,5,00549,5,M,N,016093,5,N,5,+0294,5,+0233,5,+0233,5
2016-01-06 08:54:00,080,5,N,0062,5,22000,5,C,N,016093,5,N,5,+0272,5,+0233,5,+0233,5
2016-01-06 09:54:00,080,5,N,0057,5,00914,5,M,N,016093,5,N,5,+0267,5,+0228,5,+0228,5
2016-01-06 10:54:00,090,5,N,0051,5,00823,5,M,N,016093,5,N,5,+0261,5,+0244,5,+0244,5
2016-01-06 11:26:00,100,5,N,0088,5,00792,5,M,N,016093,5,N,5,+0260,5,+0240,5,+0240,5
2016-01-06 11:54:00,090,5,N,0062,5,22000,5,C,N,016093,5,N,5,+0261,5,+0244,5,+0244,5
2016-01-06 12:24:00,090,5,N,0077,5,01036,5,M,N,016093,5,N,5,+0250,5,+0230,5,+0230,5
2016-01-06 12:54:00,090,5,N,0082,5,02134,5,M,N,016093,5,N,5,+0261,5,+0244,5,+0244,5
2016-01-06 13:52:00,100,5,N,0077,5,00732,5,M,N,016093,5,N,5,+0260,5,+0240,5,+0240,5
2016-01-06 13:54:00,100,5,N,0067,5,00732,5,M,N,016093,5,N,5,+0261,5,+0239,5,+0239,5
2016-01-06 16:54:00,080,5,N,0051,5,00732,5,M,N,016093,5,N,5,+0261,5,+0239,5,+0239,5
2016-01-06 17:54:00,080,5,N,0057,5,22000,5,C,N,016093,5,N,5,+0261,5,+0233,5,+0233,5
2016-01-06 18:29:00,080,5,N,0046,5,00914,5,M,N,016093,5,N,5,+0260,5,+0230,5,+0230,5
2016-01-06 18:37:00,070,5,N,0057,5,00732,5,M,N,016093,5,N,5,+0260,5,+0230,5,+0230,5
2016-01-06 18:54:00,080,5,N,0067,5,22000,5,C,N,016093,5,N,5,+0261,5,+0233,5,+0233,5
2016-01-06 20:34:00,080,5,N,0051,5,01219,5,M,N,016093,5,N,5,+0260,5,+0230,5,+0230,5
2016-01-06 20:54:00,080,5,N,0057,5,01311,5,M,N,016093,5,N,5,+0261,5,+0233,5,+0233,5
2016-01-06 21:52:00,090,5,N,0067,5,00732,5,M,N,008047,5,N,5,+0260,5,+0240,5,+0240,5
2016-01-06 21:54:00,090,5,N,0051,5,00732,5,M,N,008047,5,N,5,+0256,5,+0239,5,+0239,5
2016-01-06 22:33:00,080,5,N,0046,5,00305,5,M,N,011265,5,N,5,+0260,5,+0240,5,+0240,5
2016-01-06 22:46:00,080,5,N,0051,5,00701,5,M,N,011265,5,N,5,+0260,5,+0240,5,+0240,5
2016-01-06 22:54:00,070,5,N,0062,5,00488,5,M,N,011265,5,N,5,+0261,5,+0244,5,+0244,5
2016-01-06 23:13:00,080,5,N,0051,5,00975,5,M,N,011265,5,N,5,+0260,5,+0240,5,+0240,5
2016-01-06 23:23:00,090,5,N,0062,5,00427,5,M,N,016093,5,N,5,+0260,5,+0240,5,+0240,5
2016-01-06 23:34:00,090,5,N,0051,5,00549,5,M,N,016093,5,N,5,+0260,5,+0240,5,+0240,5
2016-01-06 23:36:00,090,5,N,0057,5,00457,5,M,N,016093,5,N,5,+0260,5,+0240,5,+0240,5
2016-01-07 00:45:00,100,5,N,0077,5,00457,5,M,N,006437,5,N,5,+0250,5,+0240,5,+0240,5
2016-01-07 00:54:00,110,5,N,0062,5,00518,5,M,N,006437,5,N,5,+0244,5,+0239,5,+0239,5
2016-01-07 01:54:00,080,5,N,0062,5,01341,5,M,N,011265,5,N,5,+0261,5,+0250,5,+0250,5
2016-01-07 02:37:00,090,5,N,0051,5,00640,5,M,N,016093,5,N,5,+0270,5,+0260,5,+0260,5
2016-01-07 02:54:00,080,5,N,0051,5,00640,5,M,N,016093,5,N,5,+0272,5,+0250,5,+0250,5
2016-01-07 03:42:00,090,5,N,0062,5,00640,5,M,N,011265,5,N,5,+0270,5,+0250,5,+0250,5
2016-01-07 03:52:00,080,5,N,0062,5,00213,5,M,N,011265,5,N,5,+0270,5,+0260,5,+0260,5
2016-01-07 03:54:00,080,5,N,0057,5,00213,5,M,N,011265,5,N,5,+0272,5,+0256,5,+0256,5
2016-01-07 04:54:00,090,5,N,0072,5,01006,5,M,N,011265,5,N,5,+0267,5,+0250,5,+0250,5
2016-01-07 05:11:00,080,5,N,0057,5,00457,5,M,N,016093,5,N,5,+0270,5,+0260,5,+0260,5
2016-01-07 05:54:00,080,5,N,0051,5,00518,5,M,N,016093,5,N,5,+0272,5,+0250,5,+0250,5
2016-01-07 06:54:00,090,5,N,0051,5,00518,5,M,N,011265,5,N,5,+0267,5,+0250,5,+0250,5
2016-01-07 07:34:00,110,5,N,0057,5,00732,5,M,N,016093,5,N,5,+0250,5,+0240,5,+0240,5
2016-01-07 07:41:00,120,5,N,0041,5,00244,5,M,N,016093,5,N,5,+0250,5,+0240,5,+0240,5
2016-01-07 07:52:00,140,5,N,0036,5,00732,5,M,N,016093,5,N,5,+0250,5,+0240,5,+0240,5
2016-01-07 07:54:00,140,5,N,0031,5,00792,5,M,N,016093,5,N,5,+0250,5,+0239,5,+0239,5
2016-01-07 08:26:00,110,5,N,0026,5,00457,5,M,N,016093,5,N,5,+0260,5,+0240,5,+0240,5
2016-01-07 08:34:00,090,5,N,0031,5,00305,5,M,N,016093,5,N,5,+0260,5,+0240,5,+0240,5
2016-01-07 08:45:00,090,5,N,0036,5,00213,5,M,N,016093,5,N,5,+0260,5,+0240,5,+0240,5
2016-01-07 08:54:00,090,5,N,0046,5,00213,5,M,N,016093,5,N,5,+0256,5,+0244,5,+0244,5
2016-01-07 09:45:00,090,5,N,0077,5,00274,5,M,N,016093,5,N,5,+0260,5,+0240,5,+0240,5
2016-01-07 09:52:00,100,5,N,0051,5,00610,5,M,N,016093,5,N,5,+0260,5,+0240,5,+0240,5
2016-01-07 09:54:00,100,5,N,0057,5,00610,5,M,N,016093,5,N,5,+0256,5,+0244,5,+0244,5
2016-01-07 10:50:00,120,5,N,0057,5,00213,5,M,N,016093,5,N,5,+0260,5,+0240,5,+0240,5
2016-01-07 10:54:00,120,5,N,0062,5,00213,5,M,N,016093,5,N,5,+0256,5,+0244,5,+0244,5
2016-01-07 11:54:00,120,5,N,0036,5,00427,5,M,N,004828,5,N,5,+0256,5,+0244,5,+0244,5
2016-01-07 12:11:00,160,5,N,0036,5,00488,5,M,N,004828,5,N,5,+0250,5,+0240,5,+0240,5
2016-01-07 12:35:00,120,5,N,0031,5,00183,5,M,N,008047,5,N,5,+0260,5,+0240,5,+0240,5
2016-01-07 12:46:00,110,5,N,0046,5,00122,5,M,N,008047,5,N,5,+0250,5,+0240,5,+0240,5
2016-01-07 12:52:00,090,5,N,0031,5,00549,5,M,N,008047,5,N,5,+0250,5,+0240,5,+0240,5
2016-01-07 12:54:00,090,5,N,0036,5,00549,5,M,N,008047,5,N,5,+0250,5,+0239,5,+0239,5
2016-01-07 13:52:00,100,5,N,0062,5,01524,5,M,N,016093,5,N,5,+0260,5,+0240,5,+0240,5
2016-01-07 13:54:00,090,5,N,0057,5,01341,5,M,N,016093,5,N,5,+0261,5,+0244,5,+0244,5
2016-01-07 14:31:00,100,5,N,0062,5,00518,5,M,N,000805,A,N,A,+0250,5,+0240,5,+0240,5
2016-01-07 14:48:00,120,5,N,0036,5,00305,5,M,N,000805,A,N,A,+0260,5,+0240,5,+0240,5
2016-01-07 14:54:00,130,5,N,0046,5,00610,5,M,N,000805,A,N,A,+0250,5,+0244,5,+0244,5
2016-01-07 15:44:00,130,5,N,0026,5,01006,5,M,N,009656,5,N,5,+0250,5,+0240,5,+0240,5
2016-01-07 15:54:00,130,5,N,0031,5,01036,5,M,N,016093,5,N,5,+0250,5,+0244,5,+0244,5
2016-01-07 16:44:00,130,5,N,0031,5,00457,5,M,N,016093,5,N,5,+0260,5,+0240,5,+0240,5
2016-01-07 16:54:00,130,5,N,0026,5,00518,5,M,N,016093,5,N,5,+0256,5,+0239,5,+0239,5
2016-01-07 17:54:00,130,5,N,0026,5,01341,5,M,N,016093,5,N,5,+0250,5,+0239,5,+0239,5
2016-01-07 18:54:00,120,5,N,0021,5,00152,5,M,N,016090,P,N,5,+0250,5,+0244,5,+0244,5
2016-01-07 19:30:00,110,5,N,0041,5,00518,5,M,N,016093,5,N,5,+0250,5,+0240,5,+0240,5
2016-01-07 19:39:00,110,5,N,0036,5,22000,5,C,N,016093,5,N,5,+0250,5,+0240,5,+0240,5
2016-01-07 19:54:00,120,5,N,0026,5,22000,5,C,N,016093,5,N,5,+0250,5,+0244,5,+0244,5
2016-01-07 20:43:00,130,5,N,0031,5,00549,5,M,N,016093,5,N,5,+0240,5,+0230,5,+0230,5
2016-01-07 20:54:00,140,5,N,0021,5,00823,5,M,N,016093,5,N,5,+0244,5,+0239,5,+0239,5
2016-01-07 21:24:00,100,5,N,0026,5,01006,5,M,N,016093,5,N,5,+0250,5,+0240,5,+0240,5
2016-01-07 21:54:00,110,5,N,0041,5,01676,5,M,N,016093,5,N,5,+0256,5,+0239,5,+0239,5
2016-01-07 22:32:00,100,5,N,0041,5,00396,5,M,N,011265,5,N,5,+0260,5,+0250,5,+0250,5
2016-01-07 22:49:00,100,5,N,0046,5,00244,5,M,N,011265,5,N,5,+0270,5,+0250,5,+0250,5
2016-01-07 22:54:00,110,5,N,0051,5,00366,5,M,N,016093,5,N,5,+0261,5,+0250,5,+0250,5
2016-01-07 23:18:00,110,5,N,0051,5,22000,5,C,N,016093,5,N,5,+0270,5,+0250,5,+0250,5
2016-01-07 23:35:00,110,5,N,0041,5,00579,5,M,N,016093,5,N,5,+0270,5,+0240,5,+0240,5
2016-01-07 23:45:00,090,5,N,0051,5,01219,5,M,N,016093,5,N,5,+0270,5,+0240,5,+0240,5
2016-01-08 00:34:00,090,5,N,0067,5,00366,5,M,N,016093,5,N,5,+0260,5,+0240,5,+0240,5
2016-01-08 00:54:00,100,5,N,0051,5,01280,5,M,N,016093,5,N,5,+0267,5,+0244,5,+0244,5
2016-01-08 01:54:00,100,5,N,0051,5,01189,5,M,N,016093,5,N,5,+0283,5,+0244,5,+0244,5
2016-01-08 02:30:00,110,5,N,0046,5,00853,5,M,N,016093,5,N,5,+0280,5,+0240,5,+0240,5
2016-01-08 02:47:00,110,5,N,0067,5,01036,5,M,N,016093,5,N,5,+0280,5,+0240,5,+0240,5
2016-01-08 02:52:00,130,5,N,0057,5,00792,5,M,N,016093,5,N,5,+0280,5,+0240,5,+0240,5
2016-01-08 02:54:00,130,5,N,0051,5,00732,5,M,N,016093,5,N,5,+0283,5,+0239,5,+0239,5
2016-01-08 03:40:00,120,5,N,0062,5,00823,5,M,N,016093,5,N,5,+0270,5,+0240,5,+0240,5
2016-01-08 03:54:00,110,5,N,0057,5,00853,5,M,N,016093,5,N,5,+0278,5,+0239,5,+0239,5
2016-01-08 04:54:00,140,5,N,0057,5,01158,5,M,N,016093,5,N,5,+0283,5,+0239,5,+0239,5
2016-01-08 05:54:00,130,5,N,0062,5,22000,5,C,N,016093,5,N,5,+0283,5,+0244,5,+0244,5
2016-01-08 06:54:00,120,5,N,0041,5,22000,5,C,N,016093,5,N,5,+0278,5,+0239,5,+0239,5
2016-01-08 07:54:00,110,5,N,0036,5,00518,5,M,N,016093,5,N,5,+0267,5,+0239,5,+0239,5
2016-01-08 08:54:00,110,5,N,0036,5,01524,5,M,N,016093,5,N,5,+0267,5,+0244,5,+0244,5
2016-01-08 12:54:00,090,5,N,0026,5,22000,5,C,N,016093,5,N,5,+0267,5,+0233,5,+0233,5
2016-01-08 13:54:00,090,5,N,0026,5,01097,5,M,N,016093,5,N,5,+0261,5,+0239,5,+0239,5
2016-01-08 14:54:00,080,5,N,0026,5,01189,5,M,N,016093,5,N,5,+0261,5,+0239,5,+0239,5
2016-01-08 15:54:00,100,5,N,0026,5,01189,5,M,N,016093,5,N,5,+0261,5,+0239,5,+0239,5
2016-01-08 17:54:00,090,5,N,0041,5,01006,5,M,N,016093,5,N,5,+0261,5,+0233,5,+0233,5
2016-01-08 18:54:00,090,5,N,0046,5,01036,5,M,N,016093,5,N,5,+0261,5,+0228,5,+0228,5
2016-01-08 23:54:00,080,5,N,0067,5,22000,5,C,N,016093,5,N,5,+0283,5,+0228,5,+0228,5
2016-01-09 01:54:00,090,5,N,0062,5,00884,5,M,N,016093,5,N,5,+0289,5,+0228,5,+0228,5
2016-01-09 04:20:00,100,5,N,0062,5,22000,5,C,N,016093,5,N,5,+0290,5,+0230,5,+0230,5
2016-01-09 07:54:00,110,5,N,0057,5,22000,5,C,N,016093,5,N,5,+0272,5,+0233,5,+0233,5
2016-01-09 23:54:00,080,5,N,0046,5,22000,5,C,N,016093,5,N,5,+0289,5,+0228,5,+0228,5
2016-01-10 01:54:00,090,5,N,0051,5,22000,5,C,N,016093,5,N,5,+0294,5,+0217,5,+0217,5
2016-01-10 03:54:00,080,5,N,0046,5,01219,5,M,N,016093,5,N,5,+0289,5,+0222,5,+0222,5
2016-01-10 04:54:00,100,5,N,0041,5,22000,5,C,N,016093,5,N,5,+0283,5,+0233,5,+0233,5
2016-01-10 05:54:00,100,5,N,0051,5,22000,5,C,N,016093,5,N,5,+0289,5,+0233,5,+0233,5
2016-01-10 06:54:00,110,5,N,0062,5,22000,5,C,N,016093,5,N,5,+0267,5,+0244,5,+0244,5
2016-01-10 07:13:00,140,5,N,0026,5,00975,5,M,N,004828,5,N,5,+0260,5,+0240,5,+0240,5
2016-01-10 08:54:00,090,5,N,0021,5,01829,5,M,N,016093,5,N,5,+0261,5,+0239,5,+0239,5
2016-01-10 15:54:00,090,5,N,0041,5,22000,5,C,N,016093,5,N,5,+0256,5,+0233,5,+0233,5
2016-01-11 12:54:00,120,5,N,0021,5,00914,5,M,N,016093,5,N,5,+0250,5,+0194,5,+0194,5
2016-01-11 13:54:00,110,5,N,0031,5,22000,5,C,N,016093,5,N,5,+0256,5,+0200,5,+0200,5
2016-01-11 16:54:00,040,5,N,0026,5,01219,5,M,N,016093,5,N,5,+0239,5,+0200,5,+0200,5
2016-01-11 17:54:00,070,5,N,0026,5,01280,5,M,N,016093,5,N,5,+0250,5,+0200,5,+0200,5
2016-01-11 18:54:00,080,5,N,0026,5,01341,5,M,N,016093,5,N,5,+0250,5,+0194,5,+0194,5
2016-01-11 20:54:00,050,5,N,0031,5,01372,5,M,N,016093,5,N,5,+0244,5,+0194,5,+0194,5
2016-01-11 21:54:00,090,5,N,0031,5,01494,5,M,N,016093,5,N,5,+0261,5,+0206,5,+0206,5
2016-01-11 23:54:00,100,5,N,0051,5,22000,5,C,N,016093,5,N,5,+0283,5,+0200,5,+0200,5
2016-01-12 09:54:00,080,5,N,0026,5,22000,5,C,N,016093,5,N,5,+0261,5,+0211,5,+0211,5
2016-01-12 10:54:00,050,5,N,0015,5,01097,5,M,N,016093,5,N,5,+0256,5,+0217,5,+0217,5
2016-01-12 12:54:00,060,5,N,0026,5,01280,5,M,N,016093,5,N,5,+0250,5,+0211,5,+0211,5
2016-01-12 13:54:00,060,5,N,0026,5,01189,5,M,N,016093,5,N,5,+0250,5,+0194,5,+0194,5
2016-01-12 14:54:00,080,5,N,0015,5,01372,5,M,N,016093,5,N,5,+0256,5,+0183,5,+0183,5
2016-01-12 15:54:00,050,5,N,0026,5,01250,5,M,N,016093,5,N,5,+0256,5,+0194,5,+0194,5
2016-01-12 16:54:00,060,5,N,0021,5,01372,5,M,N,016093,5,N,5,+0250,5,+0206,5,+0206,5
2016-01-12 17:54:00,090,5,N,0036,5,01433,5,M,N,016093,5,N,5,+0261,5,+0189,5,+0189,5
2016-01-12 18:54:00,110,5,N,0026,5,01494,5,M,N,016093,5,N,5,+0261,5,+0183,5,+0183,5
2016-01-12 19:54:00,060,5,N,0031,5,01372,5,M,N,016093,5,N,5,+0261,5,+0178,5,+0178,5
2016-01-12 20:54:00,070,5,N,0026,5,01494,5,M,N,016093,5,N,5,+0261,5,+0178,5,+0178,5
2016-01-12 21:54:00,060,5,N,0031,5,01494,5,M,N,016093,5,N,5,+0261,5,+0189,5,+0189,5
2016-01-12 22:54:00,070,5,N,0036,5,01494,5,M,N,016093,5,N,5,+0278,5,+0189,5,+0189,5
2016-01-12 23:54:00,070,5,N,0057,5,01676,5,M,N,016093,5,N,5,+0289,5,+0172,5,+0172,5
2016-01-13 01:54:00,070,5,N,0046,5,01250,5,M,N,016093,5,N,5,+0300,5,+0183,5,+0183,5
2016-01-13 09:54:00,070,5,N,0041,5,01311,5,M,N,016093,5,N,5,+0267,5,+0206,5,+0206,5
2016-01-13 10:54:00,080,5,N,0036,5,01311,5,M,N,016093,5,N,5,+0267,5,+0206,5,+0206,5
2016-01-13 14:49:00,100,5,N,0026,5,00701,5,M,N,016093,5,N,5,+0260,5,+0220,5,+0220,5
2016-01-13 14:54:00,090,5,N,0026,5,00640,5,M,N,016093,5,N,5,+0256,5,+0222,5,+0222,5
2016-01-13 15:54:00,090,5,N,0041,5,22000,5,C,N,016093,5,N,5,+0256,5,+0217,5,+0217,5
2016-01-13 16:54:00,090,5,N,0046,5,22000,5,C,N,016093,5,N,5,+0256,5,+0211,5,+0211,5
2016-01-13 17:54:00,100,5,N,0046,5,01067,5,M,N,016093,5,N,5,+0256,5,+0211,5,+0211,5
2016-01-13 23:54:00,080,5,N,0057,5,01128,5,M,N,016093,5,N,5,+0278,5,+0206,5,+0206,5
2016-01-14 06:54:00,090,5,N,0041,5,01219,5,M,N,016093,5,N,5,+0283,5,+0217,5,+0217,5
2016-01-14 11:54:00,080,5,N,0036,5,01311,5,M,N,016093,5,N,5,+0267,5,+0228,5,+0228,5
2016-01-14 17:54:00,070,5,N,0031,5,22000,5,C,N,016093,5,N,5,+0261,5,+0228,5,+0228,5
2016-01-14 20:54:00,040,5,N,0031,5,01250,5,M,N,016093,5,N,5,+0250,5,+0222,5,+0222,5
2016-01-14 22:54:00,030,5,N,0041,5,01524,5,M,N,016093,5,N,5,+0278,5,+0228,5,+0228,5
2016-01-14 23:54:00,040,5,N,0062,5,01311,5,M,N,016093,5,N,5,+0289,5,+0228,5,+0228,5
2016-01-15 00:54:00,050,5,N,0057,5,00884,5,M,N,016093,5,N,5,+0283,5,+0228,5,+0228,5
2016-01-15 01:25:00,040,5,N,0067,5,00853,5,M,N,016093,5,N,5,+0280,5,+0230,5,+0230,5
2016-01-15 01:38:00,050,5,N,0072,5,01006,5,M,N,011265,5,N,5,+0270,5,+0240,5,+0240,5
2016-01-15 01:51:00,060,5,N,0067,5,00823,5,M,N,011265,5,N,5,+0270,5,+0240,5,+0240,5
2016-01-15 01:54:00,060,5,N,0077,5,00823,5,M,N,011265,5,N,5,+0267,5,+0244,5,+0244,5
2016-01-15 02:30:00,060,5,N,0041,5,01097,5,M,N,004828,5,N,5,+0270,5,+0240,5,+0240,5
